GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
1500000US250173211001,250173211001,"Block Group 1, Census Tract 3211, Middlesex County, Massachusetts",878,138,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,24,37,0,12,0,12,47,50,0,12,13,22,70,52,49,45,137,81,163,67,295,105,16,26,14,21,0,12,18,28
1500000US250173211002,250173211002,"Block Group 2, Census Tract 3211, Middlesex County, Massachusetts",626,114,40,65,16,25,0,12,0,12,0,12,0,12,0,12,59,74,46,40,47,45,0,12,33,35,0,12,0,12,0,12,0,12,0,12,140,74,115,68,77,54,0,12,22,29,15,23,0,12,0,12,16,25
1500000US250173211003,250173211003,"Block Group 3, Census Tract 3211, Middlesex County, Massachusetts",209,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,17,26,16,26,71,54,88,48,0,12,0,12,0,12,0,12
1500000US250173212001,250173212001,"Block Group 1, Census Tract 3212, Middlesex County, Massachusetts",741,129,24,45,0,12,0,12,11,19,16,25,15,25,0,12,12,20,13,21,13,21,19,28,23,29,23,35,47,44,0,12,9,16,16,25,56,39,183,93,152,76,53,45,0,12,56,32,0,12,0,12,0,12
1500000US250173212002,250173212002,"Block Group 2, Census Tract 3212, Middlesex County, Massachusetts",391,91,16,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,17,26,50,49,154,80,102,63,39,39,0,12,0,12,0,12,0,12,0,12
1500000US250173212003,250173212003,"Block Group 3, Census Tract 3212, Middlesex County, Massachusetts",428,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,74,49,39,39,178,76,79,56,42,46,0,12,0,12,0,12,0,12
1500000US250173213001,250173213001,"Block Group 1, Census Tract 3213, Middlesex County, Massachusetts",199,95,18,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,99,75,15,25,67,51,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173213002,250173213002,"Block Group 2, Census Tract 3213, Middlesex County, Massachusetts",37,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,0,12,16,26,4,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173213003,250173213003,"Block Group 3, Census Tract 3213, Middlesex County, Massachusetts",190,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,18,29,31,26,30,35,81,74,16,25,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173213004,250173213004,"Block Group 4, Census Tract 3213, Middlesex County, Massachusetts",477,121,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,17,0,12,30,34,23,26,162,69,135,72,118,71,0,12,0,12,0,12,0,12
1500000US250173213005,250173213005,"Block Group 5, Census Tract 3213, Middlesex County, Massachusetts",112,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,27,0,12,0,12,0,12,0,12,75,69,12,22,0,12,9,17,0,12,0,12,0,12,0,12
1500000US250173213006,250173213006,"Block Group 6, Census Tract 3213, Middlesex County, Massachusetts",311,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,33,51,16,23,17,28,72,60,97,68,59,52,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173214001,250173214001,"Block Group 1, Census Tract 3214, Middlesex County, Massachusetts",665,60,0,12,0,12,0,12,0,12,13,20,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,21,0,12,0,12,0,12,68,39,109,46,361,66,82,48,7,11,0,12,0,12,0,12,0,12
1500000US250173214002,250173214002,"Block Group 2, Census Tract 3214, Middlesex County, Massachusetts",158,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,18,61,40,73,38,0,12,0,12,0,12,0,12,0,12,9,14
1500000US250173215001,250173215001,"Block Group 1, Census Tract 3215, Middlesex County, Massachusetts",834,154,0,12,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,27,0,12,0,12,0,12,0,12,44,43,0,12,13,25,89,65,220,96,370,137,46,36,19,30,0,12,0,12,0,12,0,12
1500000US250173215002,250173215002,"Block Group 2, Census Tract 3215, Middlesex County, Massachusetts",314,81,0,12,18,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,28,33,0,12,62,53,124,72,30,40,15,24,17,26,0,12,0,12,0,12,0,12
1500000US250173215003,250173215003,"Block Group 3, Census Tract 3215, Middlesex County, Massachusetts",315,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,0,12,13,18,0,12,41,35,135,67,109,64,0,12,0,12,0,12,0,12,0,12
1500000US250173216001,250173216001,"Block Group 1, Census Tract 3216, Middlesex County, Massachusetts",768,143,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,35,0,12,0,12,12,19,36,39,15,23,0,12,17,26,0,12,70,51,149,83,165,67,120,72,162,96,0,12,0,12,0,12,0,12
1500000US250173216002,250173216002,"Block Group 2, Census Tract 3216, Middlesex County, Massachusetts",424,76,12,22,0,12,0,12,15,24,0,12,12,19,9,16,0,12,0,12,0,12,0,12,0,12,0,12,14,22,0,12,14,22,38,44,34,40,117,61,53,29,58,45,21,26,27,31,0,12,0,12,0,12
1500000US250173216003,250173216003,"Block Group 3, Census Tract 3216, Middlesex County, Massachusetts",439,77,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,92,69,111,53,147,72,58,47,14,21,0,12,0,12,0,12,0,12
1500000US250173216004,250173216004,"Block Group 4, Census Tract 3216, Middlesex County, Massachusetts",326,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,44,32,36,90,65,46,42,0,12,118,67,0,12,0,12,0,12,0,12
1500000US250173221001,250173221001,"Block Group 1, Census Tract 3221, Middlesex County, Massachusetts",417,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,17,0,12,109,52,86,42,149,64,0,12,11,13,0,12,46,52
1500000US250173221002,250173221002,"Block Group 2, Census Tract 3221, Middlesex County, Massachusetts",382,63,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,52,30,115,56,90,40,96,40,0,12,0,12,0,12,8,12
1500000US250173221003,250173221003,"Block Group 3, Census Tract 3221, Middlesex County, Massachusetts",388,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,19,20,34,27,41,26,36,31,35,26,196,67,19,21,0,12,0,12,0,12,0,12,0,12
1500000US250173221004,250173221004,"Block Group 4, Census Tract 3221, Middlesex County, Massachusetts",509,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,14,22,8,12,31,28,201,55,193,60,36,29,18,21,0,12,0,12,0,12,0,12
1500000US250173222001,250173222001,"Block Group 1, Census Tract 3222, Middlesex County, Massachusetts",469,71,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,13,20,0,12,10,17,0,12,17,18,9,15,65,35,70,40,190,61,63,47,0,12,10,15,0,12,0,12,0,12
1500000US250173222002,250173222002,"Block Group 2, Census Tract 3222, Middlesex County, Massachusetts",740,98,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,15,22,43,58,85,46,120,51,212,58,140,51,107,47,0,12,0,12,0,12,0,12
1500000US250173223001,250173223001,"Block Group 1, Census Tract 3223, Middlesex County, Massachusetts",491,99,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,40,26,40,12,20,21,32,135,86,121,62,106,70,0,12,9,15,0,12,14,23,0,12,0,12
1500000US250173223002,250173223002,"Block Group 2, Census Tract 3223, Middlesex County, Massachusetts",693,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,14,25,136,78,252,94,183,78,75,52,18,29,0,12,0,12,0,12,0,12
1500000US250173223003,250173223003,"Block Group 3, Census Tract 3223, Middlesex County, Massachusetts",474,99,14,23,0,12,0,12,0,12,0,12,0,12,0,12,54,68,0,12,24,27,27,32,13,21,63,54,0,12,12,21,25,27,60,50,36,43,101,61,45,38,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173224001,250173224001,"Block Group 1, Census Tract 3224, Middlesex County, Massachusetts",399,74,12,17,0,12,0,12,0,12,12,16,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,7,12,8,13,47,33,130,46,138,50,38,27,0,12,0,12,0,12,0,12,0,12
1500000US250173224002,250173224002,"Block Group 2, Census Tract 3224, Middlesex County, Massachusetts",345,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,52,7,12,122,68,18,20,72,41,74,52,7,11,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173224003,250173224003,"Block Group 3, Census Tract 3224, Middlesex County, Massachusetts",490,69,6,10,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,33,30,150,55,203,60,35,28,37,28,0,12,7,12,0,12,0,12
1500000US250173231001,250173231001,"Block Group 1, Census Tract 3231, Middlesex County, Massachusetts",876,94,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,21,0,12,58,41,205,82,290,103,248,93,32,36,0,12,0,12,0,12
1500000US250173231002,250173231002,"Block Group 2, Census Tract 3231, Middlesex County, Massachusetts",282,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,11,19,45,33,77,51,86,55,27,23,0,12,17,27,0,12
1500000US250173231003,250173231003,"Block Group 3, Census Tract 3231, Middlesex County, Massachusetts",335,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,0,12,15,24,15,25,0,12,45,43,78,50,76,61,89,45,0,12,0,12,0,12,0,12
1500000US250173231004,250173231004,"Block Group 4, Census Tract 3231, Middlesex County, Massachusetts",826,108,17,26,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,44,15,25,174,96,177,84,342,104,27,32,0,12,10,17,0,12
1500000US250173241011,250173241011,"Block Group 1, Census Tract 3241.01, Middlesex County, Massachusetts",630,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,56,57,105,52,147,46,288,82,25,28,0,12,0,12,0,12
1500000US250173241012,250173241012,"Block Group 2, Census Tract 3241.01, Middlesex County, Massachusetts",359,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,0,12,22,21,48,42,206,57,27,30,42,24,0,12,0,12,0,12,0,12
1500000US250173241013,250173241013,"Block Group 3, Census Tract 3241.01, Middlesex County, Massachusetts",561,85,0,12,0,12,0,12,0,12,0,12,38,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,18,0,12,0,12,20,23,74,45,90,59,172,64,96,58,37,31,5,8,13,15,0,12,0,12
1500000US250173241021,250173241021,"Block Group 1, Census Tract 3241.02, Middlesex County, Massachusetts",377,80,30,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,32,50,49,128,62,58,33,66,44,17,19,0,12,0,12,0,12
1500000US250173241022,250173241022,"Block Group 2, Census Tract 3241.02, Middlesex County, Massachusetts",741,79,0,12,0,12,0,12,0,12,0,12,22,24,0,12,10,17,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,10,17,53,35,201,78,240,60,189,54,9,14,0,12,0,12,0,12
1500000US250173241023,250173241023,"Block Group 3, Census Tract 3241.02, Middlesex County, Massachusetts",185,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,18,0,12,17,21,49,30,42,33,52,31,12,18,0,12,0,12,0,12
1500000US250173251001,250173251001,"Block Group 1, Census Tract 3251, Middlesex County, Massachusetts",616,106,19,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,0,12,76,66,37,28,253,75,178,98,35,55,0,12,0,12,0,12,0,12
1500000US250173251002,250173251002,"Block Group 2, Census Tract 3251, Middlesex County, Massachusetts",468,113,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12,0,12,49,63,65,52,154,70,94,58,74,62,21,33,0,12,0,12,0,12,0,12
1500000US250173251003,250173251003,"Block Group 3, Census Tract 3251, Middlesex County, Massachusetts",191,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,0,12,0,12,0,12,0,12,0,12,16,27,13,22,27,30,69,74,53,85,0,12,0,12,0,12,0,12,0,12
1500000US250173251004,250173251004,"Block Group 4, Census Tract 3251, Middlesex County, Massachusetts",227,90,40,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,18,30,0,12,0,12,0,12,32,26,29,25,51,46,33,40,11,17,0,12,0,12,0,12,0,12
1500000US250173251005,250173251005,"Block Group 5, Census Tract 3251, Middlesex County, Massachusetts",146,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,66,0,12,0,12,12,21,44,36,0,12,48,65,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173251006,250173251006,"Block Group 6, Census Tract 3251, Middlesex County, Massachusetts",269,99,12,20,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,12,19,0,12,0,12,0,12,0,12,0,12,137,88,72,53,0,12,0,12,12,18,11,17,0,12,0,12,0,12,0,12,0,12
1500000US250173251007,250173251007,"Block Group 7, Census Tract 3251, Middlesex County, Massachusetts",234,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,13,21,83,73,59,48,16,24,0,12,52,54,0,12,0,12,0,12,0,12
1500000US250173261011,250173261011,"Block Group 1, Census Tract 3261.01, Middlesex County, Massachusetts",294,96,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,80,77,7,13,36,33,62,32,75,38,15,23,9,16,0,12,0,12
1500000US250173261012,250173261012,"Block Group 2, Census Tract 3261.01, Middlesex County, Massachusetts",918,86,10,17,0,12,0,12,0,12,0,12,0,12,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,25,0,12,15,22,142,51,281,77,159,57,209,75,28,45,0,12,35,32,0,12
1500000US250173261021,250173261021,"Block Group 1, Census Tract 3261.02, Middlesex County, Massachusetts",826,161,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,80,194,96,227,132,288,98,52,62,0,12,0,12,0,12
1500000US250173261022,250173261022,"Block Group 2, Census Tract 3261.02, Middlesex County, Massachusetts",791,116,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,25,0,12,0,12,105,59,161,86,137,75,138,70,222,88,13,22,0,12,0,12,0,12
1500000US250173261023,250173261023,"Block Group 3, Census Tract 3261.02, Middlesex County, Massachusetts",596,83,0,12,0,12,0,12,20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,40,20,32,101,63,209,71,181,73,29,32,0,12,0,12,0,12
1500000US250173271011,250173271011,"Block Group 1, Census Tract 3271.01, Middlesex County, Massachusetts",564,82,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,21,26,24,104,47,266,88,84,35,37,51,21,24,0,12,0,12,0,12
1500000US250173271012,250173271012,"Block Group 2, Census Tract 3271.01, Middlesex County, Massachusetts",681,72,0,12,0,12,20,24,6,10,0,12,0,12,34,50,20,22,0,12,32,53,0,12,0,12,0,12,0,12,7,11,0,12,0,12,77,55,159,64,224,72,66,37,36,34,0,12,0,12,0,12,0,12
1500000US250173271021,250173271021,"Block Group 1, Census Tract 3271.02, Middlesex County, Massachusetts",254,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,12,18,0,12,0,12,23,25,12,20,13,21,75,41,55,29,37,31,20,24,0,12,0,12,0,12,0,12,0,12
1500000US250173271022,250173271022,"Block Group 2, Census Tract 3271.02, Middlesex County, Massachusetts",383,89,11,17,0,12,0,12,7,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,41,56,11,16,70,39,119,53,99,55,9,14,8,13,0,12,0,12,0,12,0,12
1500000US250173271023,250173271023,"Block Group 3, Census Tract 3271.02, Middlesex County, Massachusetts",336,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,32,39,50,36,43,32,110,57,69,37,10,16,15,18,0,12,0,12,0,12,0,12
1500000US250173271031,250173271031,"Block Group 1, Census Tract 3271.03, Middlesex County, Massachusetts",511,72,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,13,0,12,8,14,0,12,0,12,9,14,0,12,0,12,35,30,69,33,228,66,130,57,8,12,0,12,0,12,0,12,0,12
1500000US250173271032,250173271032,"Block Group 2, Census Tract 3271.03, Middlesex County, Massachusetts",114,43,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,9,14,0,12,8,12,13,15,37,31,19,21,13,19,0,12,0,12,0,12,0,12
1500000US250173271033,250173271033,"Block Group 3, Census Tract 3271.03, Middlesex County, Massachusetts",443,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,30,25,66,38,240,71,57,35,17,19,8,13,9,15,0,12,6,10
1500000US250173281001,250173281001,"Block Group 1, Census Tract 3281, Middlesex County, Massachusetts",671,46,11,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,19,24,38,28,175,41,266,51,140,38,17,14,0,12,0,12,0,12
1500000US250173281002,250173281002,"Block Group 2, Census Tract 3281, Middlesex County, Massachusetts",477,50,16,14,0,12,0,12,0,12,0,12,0,12,6,9,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,10,34,30,105,47,157,43,104,36,16,14,0,12,13,12,11,11
1500000US250173301001,250173301001,"Block Group 1, Census Tract 3301, Middlesex County, Massachusetts",309,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,30,150,65,94,70,19,31,18,30,0,12,0,12
1500000US250173301002,250173301002,"Block Group 2, Census Tract 3301, Middlesex County, Massachusetts",604,95,20,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,35,19,30,147,72,128,77,227,66,19,30,0,12,0,12,0,12
1500000US250173301003,250173301003,"Block Group 3, Census Tract 3301, Middlesex County, Massachusetts",515,103,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,15,23,22,25,27,31,74,50,144,98,137,73,31,36,24,26,0,12,13,21
1500000US250173301004,250173301004,"Block Group 4, Census Tract 3301, Middlesex County, Massachusetts",546,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,79,87,86,49,68,57,228,86,85,43,0,12,0,12,0,12
1500000US250173301005,250173301005,"Block Group 5, Census Tract 3301, Middlesex County, Massachusetts",711,126,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,160,94,272,113,109,61,143,82,14,22,0,12,0,12
1500000US250173302001,250173302001,"Block Group 1, Census Tract 3302, Middlesex County, Massachusetts",755,103,13,23,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,34,51,12,20,12,20,83,62,192,81,109,63,225,78,36,42,12,20,0,12,0,12
1500000US250173302002,250173302002,"Block Group 2, Census Tract 3302, Middlesex County, Massachusetts",677,102,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,29,15,24,26,31,26,30,0,12,26,32,214,95,151,92,127,67,54,53,0,12,0,12,0,12
1500000US250173302003,250173302003,"Block Group 3, Census Tract 3302, Middlesex County, Massachusetts",315,73,13,22,0,12,0,12,14,23,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,48,41,130,65,47,34,16,25,19,29,0,12,0,12,0,12
1500000US250173302004,250173302004,"Block Group 4, Census Tract 3302, Middlesex County, Massachusetts",238,92,0,12,0,12,0,12,0,12,0,12,0,12,14,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,142,86,63,52,0,12,0,12,0,12,0,12,0,12
1500000US250173311011,250173311011,"Block Group 1, Census Tract 3311.01, Middlesex County, Massachusetts",479,61,6,10,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,16,0,12,16,19,62,43,245,66,70,34,37,30,26,24,0,12,0,12,0,12
1500000US250173311012,250173311012,"Block Group 2, Census Tract 3311.01, Middlesex County, Massachusetts",377,40,17,24,0,12,0,12,0,12,0,12,16,25,0,12,11,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,36,29,99,37,47,27,118,30,24,24,0,12,0,12,0,12
1500000US250173311021,250173311021,"Block Group 1, Census Tract 3311.02, Middlesex County, Massachusetts",420,87,19,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,60,43,42,150,98,110,67,60,43,0,12,0,12,0,12,0,12
1500000US250173311022,250173311022,"Block Group 2, Census Tract 3311.02, Middlesex County, Massachusetts",430,97,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,12,19,79,45,180,68,102,66,24,40,0,12,0,12,0,12,0,12
1500000US250173311023,250173311023,"Block Group 3, Census Tract 3311.02, Middlesex County, Massachusetts",711,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,18,140,71,254,86,157,89,136,89,0,12,14,22,0,12,0,12
1500000US250173311024,250173311024,"Block Group 4, Census Tract 3311.02, Middlesex County, Massachusetts",408,115,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,21,175,112,157,71,36,45,28,31,0,12,0,12,0,12
1500000US250173312001,250173312001,"Block Group 1, Census Tract 3312, Middlesex County, Massachusetts",745,74,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,7,12,31,28,87,44,379,82,173,76,48,30,0,12,0,12,0,12,0,12
1500000US250173312002,250173312002,"Block Group 2, Census Tract 3312, Middlesex County, Massachusetts",799,86,0,12,0,12,0,12,0,12,5,8,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,10,17,19,21,22,23,84,38,299,74,277,85,74,39,0,12,0,12,0,12,0,12
1500000US250173313001,250173313001,"Block Group 1, Census Tract 3313, Middlesex County, Massachusetts",764,133,0,12,0,12,0,12,16,25,0,12,0,12,0,12,7,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,87,53,394,143,145,93,84,58,13,19,0,12,0,12,0,12
1500000US250173313002,250173313002,"Block Group 2, Census Tract 3313, Middlesex County, Massachusetts",769,119,0,12,0,12,0,12,0,12,0,12,20,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,27,14,22,0,12,38,37,39,37,260,102,236,108,131,64,0,12,15,24,0,12,0,12
1500000US250173313003,250173313003,"Block Group 3, Census Tract 3313, Middlesex County, Massachusetts",688,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,45,53,48,198,102,78,54,289,122,8,16,15,24,0,12,0,12
1500000US250173321001,250173321001,"Block Group 1, Census Tract 3321, Middlesex County, Massachusetts",387,61,32,34,0,12,0,12,0,12,0,12,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,95,61,184,65,62,51,0,12,0,12,0,12,0,12
1500000US250173321002,250173321002,"Block Group 2, Census Tract 3321, Middlesex County, Massachusetts",734,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,240,97,188,81,247,80,14,22,18,27,0,12,0,12
1500000US250173321003,250173321003,"Block Group 3, Census Tract 3321, Middlesex County, Massachusetts",381,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,139,80,158,71,58,54,0,12,0,12,0,12,0,12
