GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
1500000US250173216004,250173216004,"Block Group 4, Census Tract 3216, Middlesex County, Massachusetts",548,173,532,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,64,101,15,26,232,106,187,150,17,28,0,12,0,12,17,28,0,12,16,26
1500000US250173221001,250173221001,"Block Group 1, Census Tract 3221, Middlesex County, Massachusetts",47,35,39,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,12,19,10,15,8,13,0,12,0,12,0,12,8,13
1500000US250173221002,250173221002,"Block Group 2, Census Tract 3221, Middlesex County, Massachusetts",11,18,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12
1500000US250173221003,250173221003,"Block Group 3, Census Tract 3221, Middlesex County, Massachusetts",31,46,31,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,46,0,12,0,12,0,12,0,12,0,12
1500000US250173221004,250173221004,"Block Group 4, Census Tract 3221, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173222001,250173222001,"Block Group 1, Census Tract 3222, Middlesex County, Massachusetts",241,99,241,99,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,42,54,136,81,0,12,47,51,9,15,0,12,0,12,0,12,0,12
1500000US250173222002,250173222002,"Block Group 2, Census Tract 3222, Middlesex County, Massachusetts",151,72,151,72,0,12,0,12,0,12,0,12,39,31,0,12,7,13,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,21,23,41,52,19,22,0,12,0,12,0,12,0,12,0,12
1500000US250173223001,250173223001,"Block Group 1, Census Tract 3223, Middlesex County, Massachusetts",213,90,199,87,0,12,0,12,0,12,0,12,0,12,41,47,14,22,0,12,15,23,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,47,68,59,0,12,0,12,0,12,0,12,0,12,14,22
1500000US250173223002,250173223002,"Block Group 2, Census Tract 3223, Middlesex County, Massachusetts",443,132,443,132,0,12,0,12,26,29,0,12,9,15,0,12,16,25,11,17,17,29,0,12,12,18,0,12,0,12,13,21,54,67,22,27,50,61,53,67,65,45,95,73,0,12,0,12,0,12,0,12,0,12
1500000US250173223003,250173223003,"Block Group 3, Census Tract 3223, Middlesex County, Massachusetts",158,91,158,91,19,30,0,12,0,12,32,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,64,70,0,12,0,12,30,43,0,12,0,12,0,12,0,12
1500000US250173224001,250173224001,"Block Group 1, Census Tract 3224, Middlesex County, Massachusetts",139,55,126,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,23,63,25,37,45,0,12,0,12,0,12,0,12,13,14
1500000US250173224002,250173224002,"Block Group 2, Census Tract 3224, Middlesex County, Massachusetts",400,105,383,102,0,12,0,12,0,12,23,37,0,12,6,11,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,9,14,100,76,23,23,76,58,65,50,67,54,7,11,0,12,0,12,0,12,17,18
1500000US250173224003,250173224003,"Block Group 3, Census Tract 3224, Middlesex County, Massachusetts",7,11,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12
1500000US250173231001,250173231001,"Block Group 1, Census Tract 3231, Middlesex County, Massachusetts",14,21,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,0,12,0,12
1500000US250173231002,250173231002,"Block Group 2, Census Tract 3231, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173231003,250173231003,"Block Group 3, Census Tract 3231, Middlesex County, Massachusetts",126,67,126,67,0,12,0,12,0,12,17,27,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,82,59,0,12,0,12,0,12,0,12,0,12
1500000US250173231004,250173231004,"Block Group 4, Census Tract 3231, Middlesex County, Massachusetts",79,58,47,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,39,0,12,14,21,0,12,0,12,0,12,32,36
1500000US250173241011,250173241011,"Block Group 1, Census Tract 3241.01, Middlesex County, Massachusetts",9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14
1500000US250173241012,250173241012,"Block Group 2, Census Tract 3241.01, Middlesex County, Massachusetts",107,38,107,38,0,12,0,12,0,12,28,21,0,12,0,12,0,12,7,10,14,17,0,12,8,13,0,12,8,14,0,12,0,12,16,17,0,12,0,12,6,11,20,22,0,12,0,12,0,12,0,12,0,12
1500000US250173241013,250173241013,"Block Group 3, Census Tract 3241.01, Middlesex County, Massachusetts",62,53,35,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,24,0,12,0,12,0,12,13,19,0,12,0,12,0,12,0,12,27,43
1500000US250173241021,250173241021,"Block Group 1, Census Tract 3241.02, Middlesex County, Massachusetts",62,64,27,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,32,0,12,0,12,0,12,0,12,35,53
1500000US250173241022,250173241022,"Block Group 2, Census Tract 3241.02, Middlesex County, Massachusetts",142,66,120,65,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,29,41,0,12,0,12,0,12,0,12,0,12,10,16,0,12,33,37,30,28,9,14,0,12,0,12,0,12,22,27
1500000US250173241023,250173241023,"Block Group 3, Census Tract 3241.02, Middlesex County, Massachusetts",211,67,204,65,0,12,0,12,0,12,0,12,0,12,12,20,51,60,10,15,9,15,13,20,0,12,10,17,0,12,0,12,0,12,0,12,0,12,0,12,32,39,67,62,0,12,0,12,0,12,0,12,7,12
1500000US250173251001,250173251001,"Block Group 1, Census Tract 3251, Middlesex County, Massachusetts",115,95,115,95,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,103,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173251002,250173251002,"Block Group 2, Census Tract 3251, Middlesex County, Massachusetts",160,87,160,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,37,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,35,55,61,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173251003,250173251003,"Block Group 3, Census Tract 3251, Middlesex County, Massachusetts",288,115,275,113,0,12,0,12,0,12,0,12,0,12,21,42,0,12,0,12,0,12,14,21,14,21,11,17,20,31,0,12,14,22,27,32,12,19,126,103,0,12,16,28,0,12,0,12,0,12,0,12,13,20
1500000US250173251004,250173251004,"Block Group 4, Census Tract 3251, Middlesex County, Massachusetts",137,91,137,91,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,14,24,11,19,65,84,0,12,0,12,10,17,11,18,0,12,0,12,0,12
1500000US250173251005,250173251005,"Block Group 5, Census Tract 3251, Middlesex County, Massachusetts",211,115,211,115,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,14,22,29,33,0,12,0,12,48,69,0,12,13,21,0,12,13,22,17,27,0,12,64,92,0,12,0,12,0,12,0,12,0,12
1500000US250173251006,250173251006,"Block Group 6, Census Tract 3251, Middlesex County, Massachusetts",188,105,188,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,71,31,36,0,12,39,62,0,12,60,39,13,21,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173251007,250173251007,"Block Group 7, Census Tract 3251, Middlesex County, Massachusetts",115,88,115,88,0,12,0,12,0,12,0,12,44,71,0,12,0,12,0,12,0,12,11,19,0,12,0,12,0,12,0,12,0,12,34,53,0,12,13,20,0,12,0,12,13,21,0,12,0,12,0,12,0,12
1500000US250173261011,250173261011,"Block Group 1, Census Tract 3261.01, Middlesex County, Massachusetts",87,47,87,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,37,8,12,0,12,15,26,20,23,11,18,0,12,0,12,0,12,0,12
1500000US250173261012,250173261012,"Block Group 2, Census Tract 3261.01, Middlesex County, Massachusetts",207,69,187,70,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,27,25,0,12,0,12,26,42,65,64,24,25,18,19,0,12,0,12,0,12,20,16
1500000US250173261021,250173261021,"Block Group 1, Census Tract 3261.02, Middlesex County, Massachusetts",157,88,157,88,0,12,0,12,0,12,0,12,17,27,0,12,0,12,18,28,0,12,15,25,0,12,0,12,12,21,0,12,0,12,0,12,0,12,42,51,41,42,0,12,12,20,0,12,0,12,0,12,0,12
1500000US250173261022,250173261022,"Block Group 2, Census Tract 3261.02, Middlesex County, Massachusetts",77,62,77,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,26,38,0,12,0,12,31,34,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173261023,250173261023,"Block Group 3, Census Tract 3261.02, Middlesex County, Massachusetts",39,38,39,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,10,18,16,28,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173271011,250173271011,"Block Group 1, Census Tract 3271.01, Middlesex County, Massachusetts",31,49,31,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173271012,250173271012,"Block Group 2, Census Tract 3271.01, Middlesex County, Massachusetts",36,48,30,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,47,0,12,0,12,0,12,0,12,0,12,0,12,6,10
1500000US250173271021,250173271021,"Block Group 1, Census Tract 3271.02, Middlesex County, Massachusetts",120,55,113,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,20,0,12,0,12,36,43,38,28,8,14,13,19,0,12,0,12,0,12,7,12
1500000US250173271022,250173271022,"Block Group 2, Census Tract 3271.02, Middlesex County, Massachusetts",164,99,164,99,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,37,0,12,31,39,88,77,21,33,0,12,0,12,0,12,0,12,0,12
1500000US250173271023,250173271023,"Block Group 3, Census Tract 3271.02, Middlesex County, Massachusetts",245,85,245,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,17,25,8,12,0,12,13,15,8,13,69,59,82,45,41,50,0,12,0,12,0,12,0,12,0,12
1500000US250173271031,250173271031,"Block Group 1, Census Tract 3271.03, Middlesex County, Massachusetts",99,54,75,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,11,0,12,27,20,0,12,40,43,0,12,0,12,0,12,0,12,0,12,0,12,24,38
1500000US250173271032,250173271032,"Block Group 2, Census Tract 3271.03, Middlesex County, Massachusetts",179,61,179,61,0,12,0,12,10,15,9,14,8,13,10,15,18,20,45,42,0,12,7,11,0,12,18,20,0,12,8,13,0,12,7,12,0,12,10,16,12,18,4,8,13,20,0,12,0,12,0,12,0,12
1500000US250173271033,250173271033,"Block Group 3, Census Tract 3271.03, Middlesex County, Massachusetts",87,61,87,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,46,28,43,7,12,3,8,0,12,0,12,0,12,0,12
1500000US250173281001,250173281001,"Block Group 1, Census Tract 3281, Middlesex County, Massachusetts",22,16,22,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,6,8,6,8,0,12,0,12,5,7,0,12,0,12,0,12,0,12
1500000US250173281002,250173281002,"Block Group 2, Census Tract 3281, Middlesex County, Massachusetts",6,8,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,8,0,12
1500000US250173301001,250173301001,"Block Group 1, Census Tract 3301, Middlesex County, Massachusetts",18,23,8,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,17,0,12,0,12,0,12,0,12,10,16
1500000US250173301002,250173301002,"Block Group 2, Census Tract 3301, Middlesex County, Massachusetts",19,30,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12
1500000US250173301003,250173301003,"Block Group 3, Census Tract 3301, Middlesex County, Massachusetts",31,35,31,35,0,12,0,12,0,12,0,12,16,26,0,12,0,12,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173301004,250173301004,"Block Group 4, Census Tract 3301, Middlesex County, Massachusetts",20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32
1500000US250173301005,250173301005,"Block Group 5, Census Tract 3301, Middlesex County, Massachusetts",53,72,53,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,72,0,12,0,12,0,12,0,12
1500000US250173302001,250173302001,"Block Group 1, Census Tract 3302, Middlesex County, Massachusetts",119,59,106,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,35,12,20,0,12,0,12,0,12,35,41,13,20,13,23,0,12,0,12,0,12,0,12,13,21
1500000US250173302002,250173302002,"Block Group 2, Census Tract 3302, Middlesex County, Massachusetts",33,37,33,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,18,28,0,12,0,12,0,12,0,12
1500000US250173302003,250173302003,"Block Group 3, Census Tract 3302, Middlesex County, Massachusetts",69,73,69,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,65,0,12,16,24,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173302004,250173302004,"Block Group 4, Census Tract 3302, Middlesex County, Massachusetts",329,108,329,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,66,41,65,29,31,181,82,36,38,0,12,0,12,0,12,0,12
1500000US250173311011,250173311011,"Block Group 1, Census Tract 3311.01, Middlesex County, Massachusetts",83,47,83,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,30,0,12,25,33,9,14,23,37,0,12,0,12,0,12
1500000US250173311012,250173311012,"Block Group 2, Census Tract 3311.01, Middlesex County, Massachusetts",196,46,189,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,43,0,12,0,12,0,12,0,12,0,12,10,16,101,48,42,26,8,15,0,12,0,12,7,10
1500000US250173311021,250173311021,"Block Group 1, Census Tract 3311.02, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173311022,250173311022,"Block Group 2, Census Tract 3311.02, Middlesex County, Massachusetts",301,146,301,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,56,69,140,119,34,53,0,12,0,12,27,33,0,12
1500000US250173311023,250173311023,"Block Group 3, Census Tract 3311.02, Middlesex County, Massachusetts",128,83,128,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,30,81,71,0,12,0,12,30,39,0,12,0,12,0,12,0,12
1500000US250173311024,250173311024,"Block Group 4, Census Tract 3311.02, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173312001,250173312001,"Block Group 1, Census Tract 3312, Middlesex County, Massachusetts",61,29,61,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,0,12,0,12,0,12,0,12,0,12,15,17,13,15,23,22,0,12,0,12,0,12,0,12,0,12
1500000US250173312002,250173312002,"Block Group 2, Census Tract 3312, Middlesex County, Massachusetts",189,56,189,56,0,12,0,12,0,12,0,12,10,16,10,16,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,11,17,0,12,39,47,0,12,69,31,39,31,0,12,0,12,0,12,0,12
1500000US250173313001,250173313001,"Block Group 1, Census Tract 3313, Middlesex County, Massachusetts",47,53,47,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,44,19,30,0,12,0,12,0,12,0,12
1500000US250173313002,250173313002,"Block Group 2, Census Tract 3313, Middlesex County, Massachusetts",42,33,29,25,0,12,0,12,0,12,0,12,14,23,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20
1500000US250173313003,250173313003,"Block Group 3, Census Tract 3313, Middlesex County, Massachusetts",15,24,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173321001,250173321001,"Block Group 1, Census Tract 3321, Middlesex County, Massachusetts",35,40,23,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,36,0,12,0,12,0,12,12,20
1500000US250173321002,250173321002,"Block Group 2, Census Tract 3321, Middlesex County, Massachusetts",15,23,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,0,12,0,12
1500000US250173321003,250173321003,"Block Group 3, Census Tract 3321, Middlesex County, Massachusetts",12,20,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,0,12
1500000US250173321004,250173321004,"Block Group 4, Census Tract 3321, Middlesex County, Massachusetts",45,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,67
1500000US250173322001,250173322001,"Block Group 1, Census Tract 3322, Middlesex County, Massachusetts",953,144,939,149,0,12,0,12,0,12,35,57,33,52,0,12,0,12,0,12,0,12,0,12,0,12,46,71,0,12,0,12,0,12,0,12,24,39,182,79,110,53,313,105,164,85,32,38,0,12,0,12,14,23
1500000US250173322002,250173322002,"Block Group 2, Census Tract 3322, Middlesex County, Massachusetts",252,94,249,95,0,12,0,12,0,12,0,12,20,31,0,12,0,12,13,21,0,12,15,24,0,12,0,12,0,12,0,12,30,34,0,12,0,12,0,12,61,72,56,38,54,51,0,12,0,12,0,12,3,9
1500000US250173322003,250173322003,"Block Group 3, Census Tract 3322, Middlesex County, Massachusetts",53,48,53,48,0,12,0,12,0,12,0,12,0,12,0,12,35,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,0,12,0,12,0,12
1500000US250173322004,250173322004,"Block Group 4, Census Tract 3322, Middlesex County, Massachusetts",206,70,206,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,31,7,13,11,18,142,64,7,14,0,12,0,12,0,12
1500000US250173323001,250173323001,"Block Group 1, Census Tract 3323, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173323002,250173323002,"Block Group 2, Census Tract 3323, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173323003,250173323003,"Block Group 3, Census Tract 3323, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173323004,250173323004,"Block Group 4, Census Tract 3323, Middlesex County, Massachusetts",525,137,525,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,0,12,0,12,0,12,0,12,0,12,0,12,162,118,300,109,45,50,0,12,0,12,0,12,0,12,0,12
1500000US250173323005,250173323005,"Block Group 5, Census Tract 3323, Middlesex County, Massachusetts",42,37,27,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,42,0,12,0,12,0,12,15,23
1500000US250173324001,250173324001,"Block Group 1, Census Tract 3324, Middlesex County, Massachusetts",130,57,130,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,76,46,43,44,11,18,0,12,0,12,0,12
1500000US250173324002,250173324002,"Block Group 2, Census Tract 3324, Middlesex County, Massachusetts",526,79,516,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,11,17,228,75,150,59,87,54,30,26,0,12,10,15
1500000US250173331001,250173331001,"Block Group 1, Census Tract 3331, Middlesex County, Massachusetts",630,126,617,126,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,13,21,0,12,0,12,0,12,0,12,13,20,0,12,0,12,133,87,262,117,119,92,64,48,0,12,0,12,0,12,13,21
1500000US250173331002,250173331002,"Block Group 2, Census Tract 3331, Middlesex County, Massachusetts",53,50,53,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,13,20,27,40,0,12,0,12,0,12,0,12,0,12
1500000US250173331003,250173331003,"Block Group 3, Census Tract 3331, Middlesex County, Massachusetts",94,59,94,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,47,60,34,38,0,12,0,12,0,12,0,12,0,12
1500000US250173331004,250173331004,"Block Group 4, Census Tract 3331, Middlesex County, Massachusetts",23,35,23,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,35,0,12,0,12,0,12,0,12
1500000US250173331005,250173331005,"Block Group 5, Census Tract 3331, Middlesex County, Massachusetts",53,51,40,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,46,0,12,0,12,0,12,0,12,0,12,0,12,13,21
1500000US250173332001,250173332001,"Block Group 1, Census Tract 3332, Middlesex County, Massachusetts",79,50,79,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,27,15,24,8,15,10,15,17,24,0,12,0,12,0,12,13,21,0,12
1500000US250173332002,250173332002,"Block Group 2, Census Tract 3332, Middlesex County, Massachusetts",167,87,167,87,0,12,0,12,0,12,14,21,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,86,23,26,13,21,21,25,0,12,0,12,14,23,0,12,0,12
1500000US250173332003,250173332003,"Block Group 3, Census Tract 3332, Middlesex County, Massachusetts",241,87,225,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,60,0,12,0,12,0,12,0,12,0,12,0,12,39,64,0,12,61,70,13,20,37,36,23,26,0,12,15,25,0,12,16,26
